ProjectName,FileName,Theorem,IncludeLemma,ProofStep,RelationNB,equivalence,implication,quantifier,logical,inequality,set,Success,PredictionStep
tree-automata,../data/tree-automata/signature.json,predta_compatible_compat_1,True,20,1,0,0,1,0,0,0,False,0.0
tree-automata,../data/tree-automata/signature.json,predta_compatible_compat_2,True,50,6,0,2,2,0,2,0,False,0.0
tree-automata,../data/tree-automata/signature.json,predta_compatible_compat,False,2,3,0,1,1,0,1,0,True,4.0
tree-automata,../data/tree-automata/signature.json,dta_compatible_compat,False,5,3,0,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/signature.json,states_correct_wrt_sign_compatibles,False,19,5,0,2,1,0,2,0,True,8.0
tree-automata,../data/tree-automata/signature.json,predtas_correct_wrt_sign_compatibles,False,8,5,0,2,1,0,2,0,True,10.0
tree-automata,../data/tree-automata/signature.json,dtas_correct_wrt_sign_compatibles,False,7,5,0,2,1,0,2,0,True,4.0
tree-automata,../data/tree-automata/signature.json,pl_compat_check_correct,False,26,4,1,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/signature.json,pl_compat_check_complete,False,66,4,1,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/signature.json,state_correct_wrt_sign_with_offset_M2,False,16,3,0,1,1,0,1,0,True,8.0
tree-automata,../data/tree-automata/signature.json,predta_correct_wrt_sign_M2,False,10,3,0,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/signature.json,st_compat_check_0_correct,False,36,4,1,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/signature.json,st_compat_check_0_complete,False,67,4,1,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/signature.json,st_compat_check_correct,False,7,4,1,1,1,0,1,0,True,4.0
tree-automata,../data/tree-automata/signature.json,st_compat_check_complete,False,15,4,1,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/signature.json,predta_compat_check_correct,False,27,4,1,1,1,0,1,0,True,14.0
tree-automata,../data/tree-automata/signature.json,predta_compat_check_complete,False,34,4,1,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/signature.json,dta_compat_check_correct,False,5,4,1,1,1,0,1,0,True,7.0
tree-automata,../data/tree-automata/signature.json,dta_compat_check_complete,False,5,4,1,1,1,0,1,0,True,6.0
tree-automata,../data/tree-automata/non_coacc_kill_correct.json,predta_kill_non_coacc_correct_wrt_sign,False,8,5,0,2,1,0,2,0,True,2.0
tree-automata,../data/tree-automata/non_coacc_kill_correct.json,dta_kill_non_coacc_correct_wrt_sign,True,4,5,0,2,1,0,2,0,True,4.0
tree-automata,../data/tree-automata/non_coacc_kill_correct.json,dta_kill_non_coacc_lazy_correct_wrt_sign,False,4,5,0,2,1,0,2,0,True,2.0
tree-automata,../data/tree-automata/non_coacc_kill_correct.json,predta_kill_non_coacc_correct_ref_ok,False,16,3,0,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/non_coacc_kill_correct.json,dta_kill_non_coacc_correct_ref_ok,True,4,3,0,1,1,0,1,0,True,4.0
tree-automata,../data/tree-automata/non_coacc_kill_correct.json,dta_kill_non_coacc_lazy_correct_ref_ok,False,4,3,0,1,1,0,1,0,True,3.0
tree-automata,../data/tree-automata/non_coacc_kill_correct.json,dta_kill_non_coacc_correct_main_state,False,14,5,0,2,1,0,2,0,True,7.0
tree-automata,../data/tree-automata/non_coacc_kill_correct.json,dta_kill_non_coacc_lazy_correct_main_state,False,4,5,0,2,1,0,2,0,True,5.0
tree-automata,../data/tree-automata/inter.json,iad_conv_aux_0_inj,False,30,5,2,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/inter.json,iad_conv_aux_1_inj,False,27,5,2,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/inter.json,iad_conv_aux_0_1_img_disj,False,32,4,0,0,1,0,3,0,False,0.0
tree-automata,../data/tree-automata/inter.json,iad_conv_aux_img_disj,False,122,7,0,0,1,0,6,0,False,0.0
tree-automata,../data/tree-automata/inter.json,iad_conv_aux_0_2_img_disj,False,5,4,0,0,1,0,3,0,True,6.0
tree-automata,../data/tree-automata/inter.json,iad_conv_aux_1_2_img_disj,False,5,4,0,0,1,0,3,0,True,3.0
tree-automata,../data/tree-automata/inter.json,iad_conv_aux_2_inj,False,176,6,3,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/inter.json,iad_conv_inj,False,42,6,3,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/inter.json,iad_conv_surj_0,False,34,3,0,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/inter.json,iad_conv_surj_1,False,31,3,0,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/inter.json,iad_conv_surj_2,False,32,3,0,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/inter.json,iad_conv_surj_3,False,33,3,0,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/inter.json,iad_conv_surj_4,False,36,1,0,0,1,0,0,0,False,0.0
tree-automata,../data/tree-automata/inter.json,iad_conv_surj_5,False,5,1,0,0,1,0,0,0,True,2.0
tree-automata,../data/tree-automata/inter.json,iad_conv_surj,False,35,4,1,0,3,0,0,0,False,0.0
tree-automata,../data/tree-automata/inter.json,iad_inv_0,False,15,2,1,0,1,0,0,0,False,0.0
tree-automata,../data/tree-automata/inter.json,iad_inv_1,False,16,2,1,0,1,0,0,0,False,0.0
tree-automata,../data/tree-automata/inter.json,iad_inv_2,False,37,2,1,0,1,0,0,0,False,0.0
tree-automata,../data/tree-automata/inter.json,iad_inv_inv_0,True,12,2,1,0,1,0,0,0,True,36.0
tree-automata,../data/tree-automata/inter.json,iad_inv_inv_1,False,13,5,2,1,1,0,1,0,True,4.0
tree-automata,../data/tree-automata/inter.json,pl_card_0,False,7,4,1,0,1,0,2,0,True,6.0
tree-automata,../data/tree-automata/inter.json,pl_ess_aux_0,False,7,4,1,0,1,0,2,0,True,6.0
tree-automata,../data/tree-automata/inter.json,pl_ess_aux_1,False,5,4,1,0,1,0,2,0,True,4.0
tree-automata,../data/tree-automata/inter.json,pl_ess_aux_2,False,4,4,1,0,1,0,2,0,True,7.0
tree-automata,../data/tree-automata/inter.json,pl_ess_invar_0,False,5,4,1,0,1,0,2,0,True,3.0
tree-automata,../data/tree-automata/inter.json,pl_ess_invar_1,False,5,4,1,0,1,0,2,0,True,6.0
tree-automata,../data/tree-automata/inter.json,pl_ess_invar_2,False,5,4,1,0,1,0,2,0,True,4.0
tree-automata,../data/tree-automata/inter.json,pl_ess_invar_3,False,5,4,1,0,1,0,2,0,True,5.0
tree-automata,../data/tree-automata/inter.json,pl_ess_invar_4,False,5,4,1,0,1,0,2,0,True,4.0
tree-automata,../data/tree-automata/inter.json,pl_ess_invar_5,False,3,4,1,0,1,0,2,0,True,4.0
tree-automata,../data/tree-automata/inter.json,indprinciple_0,False,58,53,4,16,9,0,24,0,False,0.0
tree-automata,../data/tree-automata/inter.json,indprinciple_1,False,14,39,2,13,7,0,17,0,True,8.0
tree-automata,../data/tree-automata/inter.json,indprinciple_2,False,4,39,2,13,7,0,17,0,False,0.0
tree-automata,../data/tree-automata/inter.json,indprinciple_pl,False,7,29,0,11,7,0,11,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_product_0_0,False,17,1,0,0,1,0,0,0,True,4.0
tree-automata,../data/tree-automata/inter.json,pl_product_0_1,False,15,1,0,0,1,0,0,0,True,4.0
tree-automata,../data/tree-automata/inter.json,pl_product_0_2,False,15,1,0,0,1,0,0,0,True,4.0
tree-automata,../data/tree-automata/inter.json,pl_product_0_3,False,27,5,0,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_product_0_4,False,28,5,0,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_product_0_5,False,2,1,0,0,1,0,0,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_product_0,False,2,15,4,2,3,0,6,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_product_0_invar_essence,False,6,7,2,1,1,0,3,0,True,2.0
tree-automata,../data/tree-automata/inter.json,pl_product_1,False,8,10,3,2,1,0,4,0,True,2.0
tree-automata,../data/tree-automata/inter.json,pl_tl_length_prod_0,True,29,1,0,0,1,0,0,0,True,18.0
tree-automata,../data/tree-automata/inter.json,pl_tl_length_prod_1,True,12,1,0,0,1,0,0,0,True,4.0
tree-automata,../data/tree-automata/inter.json,pl_tl_length_prod_2,True,12,1,0,0,1,0,0,0,True,2.0
tree-automata,../data/tree-automata/inter.json,pl_tl_length_prod_3,True,83,5,0,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_tl_length_prod_4,True,92,5,0,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_tl_length_prod_5,False,2,1,0,0,1,0,0,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_tl_length_prod,False,6,5,0,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_produit_path_incl_0,False,38,13,1,3,1,0,8,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_path_product_n,False,22,8,3,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_produit_path_incl_inj,False,69,18,7,5,1,0,5,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_produit_path_incl_1_0,False,4,1,0,0,1,0,0,0,True,8.0
tree-automata,../data/tree-automata/inter.json,pl_produit_path_incl_1_1,False,21,1,0,0,1,0,0,0,True,13.0
tree-automata,../data/tree-automata/inter.json,pl_produit_path_incl_1_2,False,19,1,0,0,1,0,0,0,True,3.0
tree-automata,../data/tree-automata/inter.json,pl_produit_path_incl_1_3,False,68,5,0,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_produit_path_incl_1_4,False,114,5,0,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_produit_path_incl_1_5,False,2,1,0,0,1,0,0,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_produit_path_incl_1,False,6,14,1,5,1,0,7,0,True,2.0
tree-automata,../data/tree-automata/inter.json,pl_produit_path_incl_2,False,4,9,0,4,1,0,4,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_produit_path_incl_3_0,False,14,1,0,0,1,0,0,0,True,10.0
tree-automata,../data/tree-automata/inter.json,pl_produit_path_incl_3_1,False,24,1,0,0,1,0,0,0,True,4.0
tree-automata,../data/tree-automata/inter.json,pl_produit_path_incl_3_2,False,24,1,0,0,1,0,0,0,True,3.0
tree-automata,../data/tree-automata/inter.json,pl_produit_path_incl_3_3,False,114,5,0,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_produit_path_incl_3_4,False,275,5,0,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_produit_path_incl_3_5,False,2,1,0,0,1,0,0,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_produit_path_incl_3,False,7,15,2,4,3,0,6,0,True,2.0
tree-automata,../data/tree-automata/inter.json,pl_produit_path_incl_4,False,4,10,1,3,3,0,3,0,True,2.0
tree-automata,../data/tree-automata/inter.json,sproductl_0_0,False,4,0,0,0,0,0,0,0,True,6.0
tree-automata,../data/tree-automata/inter.json,sproductl_0_1,False,18,1,0,0,1,0,0,0,True,4.0
tree-automata,../data/tree-automata/inter.json,sproductl_0_2,False,40,6,0,2,2,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,sproductl_0_3,False,2,1,0,0,1,0,0,0,False,0.0
tree-automata,../data/tree-automata/inter.json,sproductl_0,False,2,8,3,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,sproductl_1_0,False,4,0,0,0,0,0,0,0,True,3.0
tree-automata,../data/tree-automata/inter.json,sproductl_1_1,False,18,1,0,0,1,0,0,0,True,8.0
tree-automata,../data/tree-automata/inter.json,sproductl_1_2,False,133,6,0,2,2,0,2,0,True,20.0
tree-automata,../data/tree-automata/inter.json,sproductl_1_3,False,2,1,0,0,1,0,0,0,False,0.0
tree-automata,../data/tree-automata/inter.json,sproductl_1,False,2,8,3,1,3,0,1,0,False,0.0
tree-automata,../data/tree-automata/inter.json,sproductr_0_0,False,4,0,0,0,0,0,0,0,True,1.0
tree-automata,../data/tree-automata/inter.json,sproductr_0_1,False,18,1,0,0,1,0,0,0,True,4.0
tree-automata,../data/tree-automata/inter.json,sproductr_0_2,False,38,6,0,2,2,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,sproductr_0_3,False,2,1,0,0,1,0,0,0,False,0.0
tree-automata,../data/tree-automata/inter.json,sproductr_0,False,2,8,3,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,sproductr_1_0,False,4,0,0,0,0,0,0,0,True,1.0
tree-automata,../data/tree-automata/inter.json,sproductr_1_1,False,18,1,0,0,1,0,0,0,True,4.0
tree-automata,../data/tree-automata/inter.json,sproductr_1_2,False,151,6,0,2,2,0,2,0,True,14.0
tree-automata,../data/tree-automata/inter.json,sproductr_1_3,False,2,1,0,0,1,0,0,0,False,0.0
tree-automata,../data/tree-automata/inter.json,sproductr_1,False,2,8,3,1,3,0,1,0,False,0.0
tree-automata,../data/tree-automata/inter.json,s_produit_0,False,34,8,3,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,s_produit_1,False,92,8,3,1,3,0,1,0,False,0.0
tree-automata,../data/tree-automata/inter.json,predta_produit_0_0,True,4,0,0,0,0,0,0,0,True,4.0
tree-automata,../data/tree-automata/inter.json,predta_produit_0_1,True,16,1,0,0,1,0,0,0,True,4.0
tree-automata,../data/tree-automata/inter.json,predta_produit_0_2,True,146,6,0,2,2,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,predta_produit_0_3,False,2,1,0,0,1,0,0,0,False,0.0
tree-automata,../data/tree-automata/inter.json,predta_produit_0,False,3,8,3,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,predta_produit_1_0,True,4,0,0,0,0,0,0,0,True,1.0
tree-automata,../data/tree-automata/inter.json,predta_produit_1_1,True,16,1,0,0,1,0,0,0,True,4.0
tree-automata,../data/tree-automata/inter.json,predta_produit_1_2,True,130,6,0,2,2,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,predta_produit_1_3,False,2,1,0,0,1,0,0,0,False,0.0
tree-automata,../data/tree-automata/inter.json,predta_produit_1,False,3,8,3,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,predta_produit_2,False,75,8,3,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,predta_produit_3_0,False,5,0,0,0,0,0,0,0,True,1.0
tree-automata,../data/tree-automata/inter.json,predta_produit_3_1,False,21,1,0,0,1,0,0,0,False,0.0
tree-automata,../data/tree-automata/inter.json,predta_produit_3_2,False,995,6,0,2,2,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,predta_produit_3_3,False,2,1,0,0,1,0,0,0,False,0.0
tree-automata,../data/tree-automata/inter.json,predta_produit_3,False,2,11,4,1,5,0,1,0,False,0.0
tree-automata,../data/tree-automata/inter.json,predta_produit_4_0,False,4,0,0,0,0,0,0,0,True,2.0
tree-automata,../data/tree-automata/inter.json,predta_produit_4_1,False,25,1,0,0,1,0,0,0,True,5.0
tree-automata,../data/tree-automata/inter.json,predta_produit_4_2,False,896,6,0,2,2,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,predta_produit_4_3,False,2,1,0,0,1,0,0,0,False,0.0
tree-automata,../data/tree-automata/inter.json,predta_produit_4,False,2,11,4,1,5,0,1,0,False,0.0
tree-automata,../data/tree-automata/inter.json,predta_produit_5,False,355,11,4,1,5,0,1,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_produit_rec_0,False,14,20,0,8,4,0,8,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_produit_rec_1,False,21,23,0,10,3,0,10,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_produit_rec_2,False,41,19,1,6,6,0,6,0,False,0.0
tree-automata,../data/tree-automata/inter.json,pl_produit_rec_3,False,43,19,0,8,3,0,8,0,False,0.0
tree-automata,../data/tree-automata/inter.json,predta_inter_0,False,46,6,0,2,2,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,predta_inter_1,False,54,6,0,2,2,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,predta_inter_direct,False,7,7,0,3,1,0,3,0,False,0.0
tree-automata,../data/tree-automata/inter.json,predta_inter_reciproque,False,7,5,0,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/inter.json,inter_semantics_0,False,13,7,1,2,1,0,3,0,False,0.0
tree-automata,../data/tree-automata/inter.json,inter_semantics,False,2,9,1,3,1,0,4,0,True,5.0
tree-automata,../data/tree-automata/states_kill_correct.json,prec_list_kill_correct_wrt_sign_invar,False,7,6,1,2,1,0,2,0,True,2.0
tree-automata,../data/tree-automata/states_kill_correct.json,states_kill_aux_correct_wrt_sign_invar,False,15,3,0,1,1,0,1,0,True,2.0
tree-automata,../data/tree-automata/states_kill_correct.json,states_kill_correct_wrt_sign_invar,False,13,6,1,2,1,0,2,0,True,2.0
tree-automata,../data/tree-automata/states_kill_correct.json,preDTA_kill_correct_wrt_sign_invar,False,8,3,0,1,1,0,1,0,True,1.0
tree-automata,../data/tree-automata/states_kill_correct.json,DTA_kill_correct_wrt_sign_invar,False,26,3,0,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/states_kill_correct.json,DTA_kill_empty_states_lazy_correct_wrt_sign_invar,False,5,3,0,1,1,0,1,0,True,4.0
tree-automata,../data/tree-automata/states_kill_correct.json,kill_empty_correct_wrt_sign_invar,False,27,3,0,1,1,0,1,0,True,4.0
tree-automata,../data/tree-automata/states_kill_correct.json,kill_empty_lazy_correct_wrt_sign_invar,False,4,3,0,1,1,0,1,0,True,4.0
tree-automata,../data/tree-automata/states_kill_correct.json,prec_list_kill_occur,False,87,7,2,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/states_kill_correct.json,prec_list_kill_ref_ok_invar,False,13,8,1,3,1,0,3,0,True,4.0
tree-automata,../data/tree-automata/states_kill_correct.json,states_kill_aux_ref_ok_invar,False,8,5,0,2,1,0,2,0,True,5.0
tree-automata,../data/tree-automata/states_kill_correct.json,states_kill_ref_ok_invar,False,13,8,1,3,1,0,3,0,True,3.0
tree-automata,../data/tree-automata/states_kill_correct.json,preDTA_kill_ref_ok_distinct_invar,False,8,5,0,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/states_kill_correct.json,preDTA_kill_ref_ok_invar,False,9,5,0,2,1,0,2,0,True,2.0
tree-automata,../data/tree-automata/states_kill_correct.json,DTA_kill_ref_ok_invar,False,23,5,0,2,1,0,2,0,True,8.0
tree-automata,../data/tree-automata/states_kill_correct.json,DTA_kill_ref_ok_invar_lazy,False,4,5,0,2,1,0,2,0,True,4.0
tree-automata,../data/tree-automata/states_kill_correct.json,inter_DTA_main_state_correct_invar,False,19,3,0,1,1,0,1,0,True,5.0
tree-automata,../data/tree-automata/states_kill_correct.json,inter_DTA_main_state_correct_invar_lazy,False,4,3,0,1,1,0,1,0,True,3.0
tree-automata,../data/tree-automata/pl_path.json,pl_path_exists,False,9,3,0,0,3,0,0,0,False,0.0
tree-automata,../data/tree-automata/pl_path.json,non_empty_pl_path_exists,False,12,11,1,1,3,0,6,0,False,0.0
tree-automata,../data/tree-automata/pl_path.json,pl_path_rec_equiv_0_0,True,8,1,0,0,1,0,0,0,True,4.0
tree-automata,../data/tree-automata/pl_path.json,pl_path_rec_equiv_0_1,True,11,7,0,3,1,0,3,0,False,0.0
tree-automata,../data/tree-automata/pl_path.json,pl_path_rec_equiv_0_2,True,15,5,0,2,1,0,2,0,True,8.0
tree-automata,../data/tree-automata/pl_path.json,pl_path_rec_equiv_0_3,False,2,3,0,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/pl_path.json,pl_path_rec_equiv_0,False,6,4,0,1,2,0,1,0,True,17.0
tree-automata,../data/tree-automata/pl_path.json,pl_path_rec_equiv_1_0,True,5,0,0,0,0,0,0,0,True,2.0
tree-automata,../data/tree-automata/pl_path.json,pl_path_rec_equiv_1_1,True,12,5,0,2,1,0,2,0,True,7.0
tree-automata,../data/tree-automata/pl_path.json,pl_path_rec_equiv_1_2,True,17,10,0,3,1,0,6,0,True,12.0
tree-automata,../data/tree-automata/pl_path.json,pl_path_rec_equiv_1_3,False,2,3,0,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/pl_path.json,pl_path_rec_equiv_1,False,3,8,0,3,2,0,3,0,True,8.0
tree-automata,../data/tree-automata/pl_path.json,pl_path_rec_length,False,12,4,1,1,1,0,1,0,True,6.0
tree-automata,../data/tree-automata/pl_path.json,liste_rec_length_0,True,5,1,0,0,1,0,0,0,True,8.0
tree-automata,../data/tree-automata/pl_path.json,liste_rec_length_1,True,12,7,0,3,1,0,3,0,True,5.0
tree-automata,../data/tree-automata/pl_path.json,liste_rec_length_2,True,12,5,0,2,1,0,2,0,True,5.0
tree-automata,../data/tree-automata/pl_path.json,liste_rec_length_3,False,2,3,0,1,1,0,1,0,True,4.0
tree-automata,../data/tree-automata/pl_path.json,liste_rec_length,False,3,6,1,2,1,0,2,0,True,10.0
tree-automata,../data/tree-automata/pl_path.json,pl_path_incl_length_0,True,5,0,0,0,0,0,0,0,True,3.0
tree-automata,../data/tree-automata/pl_path.json,pl_path_incl_length_1,True,10,5,0,2,1,0,2,0,True,5.0
tree-automata,../data/tree-automata/pl_path.json,pl_path_incl_length_2,True,8,10,0,3,1,0,6,0,True,2.0
tree-automata,../data/tree-automata/pl_path.json,pl_path_incl_length_3,False,2,3,0,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/pl_path.json,pl_path_incl_length,False,3,6,1,2,1,0,2,0,True,10.0
tree-automata,../data/tree-automata/pl_path.json,forall_incl_length,False,65,8,1,2,3,0,2,0,False,0.0
tree-automata,../data/tree-automata/semantics.json,borne_0_0,False,4,6,1,1,1,0,3,0,True,3.0
tree-automata,../data/tree-automata/semantics.json,borne_0_1,False,9,6,1,1,1,0,3,0,True,6.0
tree-automata,../data/tree-automata/semantics.json,borne_0_2,False,23,20,3,5,1,0,11,0,True,21.0
tree-automata,../data/tree-automata/semantics.json,borne_0,False,8,6,1,1,1,0,3,0,False,0.0
tree-automata,../data/tree-automata/semantics.json,borne_1_0,False,4,6,1,1,1,0,3,0,True,5.0
tree-automata,../data/tree-automata/semantics.json,borne_1_1,False,9,6,1,1,1,0,3,0,True,6.0
tree-automata,../data/tree-automata/semantics.json,borne_1_2,False,23,20,3,5,1,0,11,0,True,6.0
tree-automata,../data/tree-automata/semantics.json,borne_1,False,8,6,1,1,1,0,3,0,False,0.0
tree-automata,../data/tree-automata/semantics.json,borne_2,False,23,6,1,1,1,0,3,0,True,8.0
tree-automata,../data/tree-automata/semantics.json,conservation_0_0,False,7,2,1,0,1,0,0,0,True,5.0
tree-automata,../data/tree-automata/semantics.json,conservation_0,False,70,6,1,1,1,0,3,0,False,0.0
tree-automata,../data/tree-automata/semantics.json,conservation_1,False,7,4,1,0,1,0,2,0,True,11.0
tree-automata,../data/tree-automata/semantics.json,conservation_2,False,4,4,1,0,1,0,2,0,True,4.0
tree-automata,../data/tree-automata/semantics.json,conservation_3,False,21,4,1,0,1,0,2,0,True,9.0
tree-automata,../data/tree-automata/semantics.json,conservation_4,False,35,4,1,0,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/semantics.json,conservation_5_0,False,5,4,1,0,1,0,2,0,True,2.0
tree-automata,../data/tree-automata/semantics.json,conservation_5,False,17,4,1,0,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/semantics.json,sem_listes_0,False,8,6,0,1,1,0,4,0,True,4.0
tree-automata,../data/tree-automata/semantics.json,sem_listes_1,False,7,2,0,0,1,1,0,0,True,8.0
tree-automata,../data/tree-automata/semantics.json,sem_listes_2,False,4,4,1,1,1,0,1,0,True,3.0
tree-automata,../data/tree-automata/semantics.json,semantic_equiv_0_0,False,9,5,2,1,1,0,1,0,True,5.0
tree-automata,../data/tree-automata/semantics.json,semantic_equiv_0_1,False,8,0,0,0,0,0,0,0,True,3.0
tree-automata,../data/tree-automata/semantics.json,semantic_equiv_0_2,False,27,11,4,3,1,0,3,0,True,3.0
tree-automata,../data/tree-automata/semantics.json,semantic_equiv_0_5,False,24,3,0,1,1,0,1,0,True,4.0
tree-automata,../data/tree-automata/semantics.json,semantic_equiv_0_6,False,31,17,3,5,4,0,5,0,False,0.0
tree-automata,../data/tree-automata/semantics.json,semantic_equiv_0_7,False,4,6,0,2,2,0,2,0,True,9.0
tree-automata,../data/tree-automata/semantics.json,semantic_equiv_0,False,6,4,1,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/semantics.json,invar_0,False,27,0,0,0,0,0,0,0,False,0.0
tree-automata,../data/tree-automata/semantics.json,invar_1_0,False,11,11,4,3,1,0,3,0,True,2.0
tree-automata,../data/tree-automata/semantics.json,invar_1_1,False,14,6,2,1,2,0,1,0,True,2.0
tree-automata,../data/tree-automata/semantics.json,invar_1,False,29,3,0,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/semantics.json,invar_2_0,False,14,5,2,1,1,0,1,0,True,4.0
tree-automata,../data/tree-automata/semantics.json,invar_2_1,False,48,7,4,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/semantics.json,invar_2_2,False,19,7,4,1,1,0,1,0,True,13.0
tree-automata,../data/tree-automata/semantics.json,invar_2,False,38,6,0,2,2,0,2,0,False,0.0
tree-automata,../data/tree-automata/semantics.json,invar,False,2,1,0,0,1,0,0,0,True,3.0
tree-automata,../data/tree-automata/semantics.json,invarl,False,2,1,0,0,1,0,0,0,True,21.0
tree-automata,../data/tree-automata/semantics.json,semantic_equiv_1_0,False,27,4,1,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/semantics.json,semantic_equiv_1_1,False,6,4,1,1,1,0,1,0,True,2.0
tree-automata,../data/tree-automata/semantics.json,semantic_equiv_1_2,False,5,1,0,0,1,0,0,0,True,2.0
tree-automata,../data/tree-automata/semantics.json,semantic_equiv_1_3,False,37,6,0,2,2,0,2,0,False,0.0
tree-automata,../data/tree-automata/semantics.json,semantic_equiv_1_4_0,False,24,10,2,2,1,0,5,0,True,11.0
tree-automata,../data/tree-automata/semantics.json,semantic_equiv_1_4,False,21,3,0,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/semantics.json,semantic_equiv_1,False,2,4,1,1,1,0,1,0,False,0.0
tree-automata,../data/tree-automata/states_kill_empty.json,pl_path_recon_true,False,13,3,0,1,1,0,1,0,True,11.0
tree-automata,../data/tree-automata/states_kill_empty.json,kill_empty_states_lazy_eg_kill_empty_states,False,5,2,1,0,1,0,0,0,True,4.0
tree-automata,../data/tree-automata/states_kill_empty.json,pl_kill_0,False,107,7,1,2,2,0,2,0,False,0.0
tree-automata,../data/tree-automata/states_kill_empty.json,pl_kill_1,False,140,6,1,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/states_kill_empty.json,pl_kill_prec_empty,False,69,5,2,1,1,0,1,0,True,2.0
tree-automata,../data/tree-automata/states_kill_empty.json,st_kill_0,False,225,8,3,2,1,0,2,0,False,0.0
tree-automata,../data/tree-automata/states_kill_empty.json,st_kill_1,False,32,10,4,2,2,0,2,0,False,0.0
tree-automata,../data/tree-automata/states_kill_empty.json,st_kill_2,False,202,7,3,1,2,0,1,0,False,0.0
tree-automata,../data/tree-automata/states_kill_empty.json,st_kill_3,False,136,12,2,2,3,0,5,0,False,0.0
